bike_station_id,fsq_id,venue_name,category,address,distance,price,rating,total_ratings
3847,551e437a498e8d65ee95a8dc,Club X,Concert Hall,445 S 400 W,675.0,2.0,,
3847,4ae3d9ddf964a520509921e3,Poplar Street Pub,Karaoke Bar,242 S 200 W,684.0,2.0,7.3,144
3847,4ad4f28ff964a52048fd20e3,Area 51,Night Club,451 S 400 W,714.0,,7.5,35
3847,5063bc89e4b0f8bfa6c9d79d,Zest Kitchen & Bar,Cocktail Bar,275 S 200 W,781.0,2.0,8.3,121
3847,52cd757b11d2a691812f9417,Paint Nite,Bar,275 S 200 W,789.0,2.0,,
3847,4d3e2a14a2e4b1f714acf825,The Bar Inside The Radisson,Hotel Bar,215 W South Temple,790.0,3.0,,
3847,4c8f8d934e95236ac4f784ca,Copper Canyon Grill House & Tavern,Hotel Bar,215 W South Temple,796.0,2.0,5.9,24
3847,580faff338facf4e2cdf21b1,Patrick's Pub,Beer Bar,163 W 200 S,804.0,2.0,,
3847,52cd757b11d2a691812f93fe,Paint Nite,Bar,533 S 500 W,813.0,2.0,,
3847,4ad4f28ff964a52036fd20e3,Club Orange,Bar,533 S 500 W,813.0,2.0,,
3847,58c8a033d243323eaf8cc6ff,Lake Effect,Cocktail Bar,155 W 200 S,820.0,2.0,8.7,68
3847,5b17913ff427de002bcb4eb5,Soundwell SLC,Music Venue,149 W 200 S,824.0,,,
3847,4c75ff01c219224b973da428,Elevate,Night Club,155 W 200 S,828.0,,5.7,30
3847,4e0b66506284a62b5bc10ae9,Wine Bar At Baci,Wine Bar,140 W Pierpont Ave,838.0,2.0,,
3847,9491aaa48474b1837a458475,Trellis,Music Venue,149 W Pierpont Ave,841.0,,,
3847,5d858ffab4965100086a4dc9,Golden Axe Throwin,Bar,145 W Pierpont Ave,848.0,2.0,,
3847,4ae7198ef964a52067a821e3,Squatters Pub Brewery,Bar,147 W Broadway,856.0,2.0,8.7,757
3847,296b9282ae7546f694d6cafd,Squaters Pub and Grill,Bar,147 W Broadway,863.0,,,
3847,4ad4f290f964a520c8fd20e3,Baci Trattoria,Bar,134 W Pierpont Ave,870.0,2.0,,
3847,4c6e121fe6b7b1f706ccab8e,Quantum Ultralounge,Cocktail Bar,180 W 400 S,881.0,3.0,,
3847,5d1546e03221cb00231be1ad,Ibiza Ultra Lounge,Night Club,180 W 400 S,881.0,,,
3847,4d7c410086cfa1434f98c6a0,The Moose Lounge,Night Club,180 W 400 S,892.0,,6.1,17
3847,44dccccbbf924e0fa41ac5e9,The Office SLC Lounge,Night Club,122 W Pierpont Ave,895.0,,,
3847,59f54fff1acf117283df15f8,Avant Groove,Jazz and Blues Venue,122 W Pierpont Ave,895.0,,,
3847,5bdbaa99336273002b9e822a,Fat Jack's Tap House,Beer Bar,206 S West Temple,934.0,1.0,,
3847,5bc949fadd8442002c632f26,Sonoma Grill & Wine Bar,Wine Bar,110 W Broadway,952.0,2.0,5.9,11
3847,5bd8b097dee7700039b5edc0,Christopher's Prime Tavern & Grill,Dining and Drinking,110 W Broadway,958.0,,,
3847,4f32cfb619836c91c7fd4bc4,Club Naked,Gay Bar,326 S West Temple,965.0,2.0,,
3847,4ae0f334f964a520f98321e3,Gracie's,Sports Bar,326 S West Temple,989.0,2.0,7.2,259
2257,4bc296d6abf49521d3ccc293,The Vault,Hotel Bar,,106.0,3.0,7.6,24
2257,5702fab5cd101dfb3d9e3d9d,Good Grammar,Cocktail Bar,69 E Gallivan Ave,139.0,3.0,7.4,17
2257,22bfe04c3fd94d5a8c404ea5,The Ruin,Bar,159 S Main St,158.0,,,
2257,4ad4f28ef964a5201ffd20e3,Junior's Tavern,Pub,30 E Broadway,202.0,1.0,7.1,34
2257,5b529687c824ae002c63ee9a,London Belle,Pub,321 S Main St,225.0,1.0,7.0,9
2257,4aef5edff964a520edd721e3,Cheers To You,Dive Bar,315 S Main St,227.0,1.0,7.1,54
2257,1fc31311cc3049c3cc70569b,The Tavernacle Social Club,Bar,50 W Broadway,227.0,,,
2257,4aef5fccf964a520f1d721e3,BeerHive Pub & Grill,Beer Garden,128 S Main St,246.0,2.0,8.1,255
2257,51cb98c8498ed6ec740c065e,The Rest,Cocktail Bar,331 S Main St,261.0,3.0,8.5,51
2257,51bd2b08498eecb520c6fed5,Bodega,Cocktail Bar,331 S Main St,263.0,2.0,8.1,51
2257,5bdbaa99336273002b9e822a,Fat Jack's Tap House,Beer Bar,206 S West Temple,299.0,1.0,,
2257,4e0249b81838cb6a1ad0d4b3,Maxwell's East Coast Eatery,Sports Bar,357 S Main St,312.0,2.0,7.4,138
2257,4f32c29f19836c91c7f78aa3,Salt Lake Exotics,Concert Hall,123 S West Temple,324.0,,,
2257,4b6e46e6f964a520c6b52ce3,Market Street Oyster Bar,Bar,54 W Market St,327.0,3.0,7.8,59
2257,4ad4f28ff964a52043fd20e3,O'shucks Bar & Grill,Pub,22 E 100 S,327.0,1.0,5.3,27
2257,5a1a4494f0b4905fe16d290f,The Patio,Night Club,328 S State St,330.0,2.0,,
2257,44dccccbbf924e0fa41ac5e9,The Office SLC Lounge,Night Club,122 W Pierpont Ave,338.0,,,
2257,59f54fff1acf117283df15f8,Avant Groove,Jazz and Blues Venue,122 W Pierpont Ave,338.0,,,
2257,5f7b7167bdff7a19a0d5f8da,The Ivy,Bar,55 W 100 S,339.0,2.0,,
2257,5feebf4a4838d2298b5c17f7,Varley,Cocktail Bar,63 W 100 S,347.0,3.0,,
2257,4e7eb2085503747f98d4d19a,Wasted Space,Cocktail Bar,342 S State St,348.0,3.0,5.0,20
2257,6100afb8adb6851310320c38,Why Kiki,Cocktail Bar,69 W 100 S,354.0,,,
2257,4d12ea3ed0fda093f797af57,Graffiti Bar,Bar,342 S State St,354.0,2.0,,
2257,4ad4f28ff964a5203dfd20e3,Lazy Moon Pub,Night Club,32 E Exchange Pl,356.0,2.0,,
2257,62e439462b90dc3b9c90e693,Franklin Ave,New American Restaurant,231 S Edison St,359.0,3.0,,
2257,59b5a1d631fd145ab6d42e86,Quarters Arcade Bar,Arcade,5 E 400 S,365.0,2.0,8.5,23
2257,4ad4f28ef964a52017fd20e3,Club Manhattan,Night Club,5 E 400 S,365.0,3.0,,
2257,5b8f24c8e1f228002c6685bb,Alibi Bar & Place,Cocktail Bar,369 S Main St,365.0,2.0,,
2257,4ae0f334f964a520f98321e3,Gracie's,Sports Bar,326 S West Temple,381.0,2.0,7.2,259
2257,9ec667c2e18a46e934b4c010,Mortar & Pestle,Lounge,152 E 200 S,386.0,,,
2257,65ccf7c6408b41510b8cb2ed,Mortar & Pestle Bar,Cocktail Bar,152 E 200 S,386.0,,,
2257,7712726d91a85ae815f8dc82,Shades Taproom and Grill,Bar,366 S State St,396.0,,,
2257,4f32cfb619836c91c7fd4bc4,Club Naked,Gay Bar,326 S West Temple,399.0,2.0,,
2257,4aea79adf964a520b3bb21e3,The Green Pig Pub,Sports Bar,31 E 400 S,400.0,2.0,7.7,210
2257,4bdbc82b63c5c9b6f4ab2968,Bar X,Night Club,155 E 200 S,404.0,2.0,7.6,154
2257,4c75ff01c219224b973da428,Elevate,Night Club,155 W 200 S,404.0,,5.7,30
2257,4c8c4faef87e224b85203405,Mo's Bar And Grill,Sports Bar,400 S West Temple,408.0,1.0,,
2257,8e2e129e0b7e482c76eebe22,Pulp,Bar,51 S Main St,409.0,2.0,,
2257,58c8a033d243323eaf8cc6ff,Lake Effect,Cocktail Bar,155 W 200 S,415.0,2.0,8.7,68
2257,532b9ee611d29cb042b0af32,Beer Bar,Beer Bar,74 S Main St,418.0,2.0,8.8,166
2257,5151339aabaca38f4e792edf,Beer Bar,Bar,161 E 200 S,419.0,,,
2257,4afe3197f964a520a72e22e3,Johnny's On Second,Night Club,165 E 200 S,423.0,1.0,6.1,38
2257,580faff338facf4e2cdf21b1,Patrick's Pub,Beer Bar,163 W 200 S,428.0,2.0,,
2257,4ae7198ef964a52067a821e3,Squatters Pub Brewery,Bar,147 W Broadway,455.0,2.0,8.7,757
2257,52cd757b11d2a691812f9417,Paint Nite,Bar,275 S 200 W,476.0,2.0,,
2257,5063bc89e4b0f8bfa6c9d79d,Zest Kitchen & Bar,Cocktail Bar,275 S 200 W,479.0,2.0,8.3,121
2257,462db2db647c4040c714afb7,Tavernacle Social Club,Karaoke Bar,201 E Broadway,515.0,,,
2257,4c6e121fe6b7b1f706ccab8e,Quantum Ultralounge,Cocktail Bar,180 W 400 S,593.0,3.0,,
2257,5d1546e03221cb00231be1ad,Ibiza Ultra Lounge,Night Club,180 W 400 S,593.0,,,
2257,555e8e24498eea0c41298a11,Under Current,Cocktail Bar,270 S 300 E,677.0,3.0,8.7,54
4619,4ad4f28ff964a5203cfd20e3,The Tavernacle,Piano Bar,201 E Broadway,154.0,,7.5,59
4619,462db2db647c4040c714afb7,Tavernacle Social Club,Karaoke Bar,201 E Broadway,154.0,,,
4619,555e8e24498eea0c41298a11,Under Current,Cocktail Bar,270 S 300 E,266.0,3.0,8.7,54
4619,62e439462b90dc3b9c90e693,Franklin Ave,New American Restaurant,231 S Edison St,279.0,3.0,,
4619,58dc51a53731817d5adc7f62,Chakra Lounge,Cocktail Bar,364 S State St,291.0,3.0,,
4619,4d12ea3ed0fda093f797af57,Graffiti Bar,Bar,342 S State St,294.0,2.0,,
4619,7712726d91a85ae815f8dc82,Shades Taproom and Grill,Bar,366 S State St,298.0,,,
4619,4e7eb2085503747f98d4d19a,Wasted Space,Cocktail Bar,342 S State St,301.0,3.0,5.0,20
4619,5a1a4494f0b4905fe16d290f,The Patio,Night Club,328 S State St,302.0,2.0,,
4619,9ec667c2e18a46e934b4c010,Mortar & Pestle,Lounge,152 E 200 S,373.0,,,
4619,65ccf7c6408b41510b8cb2ed,Mortar & Pestle Bar,Cocktail Bar,152 E 200 S,373.0,,,
4619,4ad4f28ff964a5203dfd20e3,Lazy Moon Pub,Night Club,32 E Exchange Pl,401.0,2.0,,
4619,4aea79adf964a520b3bb21e3,The Green Pig Pub,Sports Bar,31 E 400 S,409.0,2.0,7.7,210
4619,55a0b180498e0dc852fa4820,Twist,Bar,32 E Exchange Pl,415.0,3.0,5.9,27
4619,4afe3197f964a520a72e22e3,Johnny's On Second,Night Club,165 E 200 S,417.0,1.0,6.1,38
4619,4bdbc82b63c5c9b6f4ab2968,Bar X,Night Club,155 E 200 S,421.0,2.0,7.6,154
4619,532b9ee611d29cb042b0af32,Beer Bar,Beer Bar,74 S Main St,422.0,2.0,8.8,166
4619,4ad4f28ef964a5201ffd20e3,Junior's Tavern,Pub,30 E Broadway,423.0,1.0,7.1,34
4619,5151339aabaca38f4e792edf,Beer Bar,Bar,161 E 200 S,427.0,,,
4619,5702fab5cd101dfb3d9e3d9d,Good Grammar,Cocktail Bar,69 E Gallivan Ave,441.0,3.0,7.4,17
4619,59b5a1d631fd145ab6d42e86,Quarters Arcade Bar,Arcade,5 E 400 S,468.0,2.0,8.5,23
4619,4ad4f28ef964a52017fd20e3,Club Manhattan,Night Club,5 E 400 S,468.0,3.0,,
4619,5b8f24c8e1f228002c6685bb,Alibi Bar & Place,Cocktail Bar,369 S Main St,468.0,2.0,,
4619,5b529687c824ae002c63ee9a,London Belle,Pub,321 S Main St,474.0,1.0,7.0,9
4619,4e0249b81838cb6a1ad0d4b3,Maxwell's East Coast Eatery,Sports Bar,357 S Main St,479.0,2.0,7.4,138
4619,51cb98c8498ed6ec740c065e,The Rest,Cocktail Bar,331 S Main St,490.0,3.0,8.5,51
4619,51bd2b08498eecb520c6fed5,Bodega,Cocktail Bar,331 S Main St,497.0,2.0,8.1,51
4619,4aef5edff964a520edd721e3,Cheers To You,Dive Bar,315 S Main St,498.0,1.0,7.1,54
4619,4ad4f28ff964a52042fd20e3,Twilite Club,Cocktail Bar,347 E 200 S,540.0,1.0,6.2,50
4619,51476ec1e4b076f4ba17550d,Executive Club,Lounge,555 S Main St,595.0,3.0,,
4619,61a9801bf808871f5be38aa9,Laurel Brasserie & Bar,Bar,555 S Main St,600.0,,,
4619,570cf6be498e47144926da89,Stanza Italian Bistro & Wine Bar,Wine Bar,454 E 300 S,615.0,4.0,7.5,24
4619,4b6e46e6f964a520c6b52ce3,Market Street Oyster Bar,Bar,54 W Market St,647.0,3.0,7.8,59
4619,4d719f2a3815f04d051b8167,Lobby Lounge,Hotel Bar,555 S Main St,654.0,3.0,7.6,23
4619,59b4abe43149b94930d360ec,Gibson Lounge,Cocktail Bar,555 S Main St,655.0,3.0,,
4619,22bfe04c3fd94d5a8c404ea5,The Ruin,Bar,159 S Main St,658.0,,,
4619,4e46ed9d7d8b91a0659662a5,Wasatch Sports Bar,Hotel Bar,500 S Main St,679.0,3.0,,
4619,4bc296d6abf49521d3ccc293,The Vault,Hotel Bar,,681.0,3.0,7.6,24
4619,1fc31311cc3049c3cc70569b,The Tavernacle Social Club,Bar,50 W Broadway,699.0,,,
4619,4bca8f3ffb84c9b65f871d3e,Dick & Dixie's,Sports Bar,479 E 300 S,702.0,1.0,7.7,89
4619,4efe40294a4d4b59ca9bdc82,Utah Bar Foundation,Law Office,645 S 200 E,716.0,,,
4619,4add36d0f964a520a46421e3,The Bayou,Pub,645 S State St,743.0,2.0,8.3,287
4619,4aef5fccf964a520f1d721e3,BeerHive Pub & Grill,Beer Garden,128 S Main St,761.0,2.0,8.1,255
4619,4ad4f28ff964a52043fd20e3,O'shucks Bar & Grill,Pub,22 E 100 S,762.0,1.0,5.3,27
4619,4c8c4faef87e224b85203405,Mo's Bar And Grill,Sports Bar,400 S West Temple,773.0,1.0,,
4619,615567a4e1ee8f493454bc32,Blue Gene's,Bar,239 S 500 E,774.0,3.0,,
4619,4ae0f334f964a520f98321e3,Gracie's,Sports Bar,326 S West Temple,782.0,2.0,7.2,259
4619,4f32cfb619836c91c7fd4bc4,Club Naked,Gay Bar,326 S West Temple,806.0,2.0,,
4619,4b330906f964a520341725e3,Bar Deluxe,Night Club,666 S State St,819.0,2.0,7.8,22
4619,8e2e129e0b7e482c76eebe22,Pulp,Bar,51 S Main St,850.0,2.0,,
3428,7260458cffc04736d72de232,Flanker Kitchen + Sporting Club,Karaoke Bar,6 N Rio Grande St,248.0,2.0,,
3428,5d58a02f6137a90007670d0c,Seabird,Cocktail Bar,11 S Rio Grande St,328.0,3.0,,
3428,4b789e87f964a5207ada2ee3,Fleming's Prime Steakhouse & Wine Bar,Wine Bar,20 S 400 W,375.0,4.0,7.7,83
3428,4c9a765f7421b7132df7fe13,The Complex,Concert Hall,536 W 100 S,487.0,,6.0,104
3428,4f32be6519836c91c7f5b595,Club Axis,Night Club,108 S 500 W,560.0,2.0,,
3428,5e01110a88607d0008f0ca31,Beer Zombies Bar SLC,Bar,153 S Rio Grande St,600.0,2.0,,
3428,a5f0b5ebef9e445055e455be,Beer Zombies,Night Club,153 S Rio Grande St,602.0,,,
3428,52f6fe8c11d2260115d77794,The Sun Trapp,Gay Bar,102 S 600 W,627.0,2.0,7.6,49
3428,4f1ba383e4b0850c847718a6,Mixx,Night Club,615 W 100 S,644.0,2.0,,
3428,59cd9f986bd36b50c15b05b7,Metro Music Hall,Rock Club,615 W 100 S,646.0,,,
3428,4d3e2c1e6b3d236abd6e7064,Metro Bar,Night Club,540 W 200 S,651.0,,5.9,30
3428,4d3e2a14a2e4b1f714acf825,The Bar Inside The Radisson,Hotel Bar,215 W South Temple,674.0,3.0,,
3428,4c8f8d934e95236ac4f784ca,Copper Canyon Grill House & Tavern,Hotel Bar,215 W South Temple,682.0,2.0,5.9,24
3428,4e6d317a88776961e588e0e6,Bout Time Pub & Grub,Sports Bar,169 S Rio Grande St,685.0,2.0,6.0,47
3428,5b0a17b7f15b51002ced9bd9,The Garten,Beer Garden,417 N 400 W,768.0,1.0,,
3428,569ab2e2498ebad9a0ecc38f,Mountain West Hard Cider,Bar,425 N 400 W,779.0,2.0,7.2,8
3428,6412642447271a0f7fba5411,Van Ryder,Rooftop Bar,131 S 300 W,782.0,,,
3428,2412913118be4d8378b9ba3a,Gossip Slc,Night Club,579 W 200 S,827.0,,,
3428,4d7bc9e2e04d6ea84bffeed5,Red Rock Beer Store,Bar,443 N 400 W,831.0,2.0,,
3428,c05fd272a6d2431b5e7536d2,Bottoms Up,Bar,579 W 200 S,838.0,,,
3428,4bbc2776afe1b7135f24304b,In The Venue,Music Venue,579 W 200 S,840.0,,7.2,66
3428,5c8bf822f96b2c002c3da817,George,Wine Bar,327 W 200 S,874.0,,,
3428,5f5d728daf65ef27d8829a70,Carson Kitchen,Cocktail Bar,241 W 200 S,972.0,2.0,,
2740,555e8e24498eea0c41298a11,Under Current,Cocktail Bar,270 S 300 E,41.0,3.0,8.7,54
2740,462db2db647c4040c714afb7,Tavernacle Social Club,Karaoke Bar,201 E Broadway,187.0,,,
2740,4ad4f28ff964a5203cfd20e3,The Tavernacle,Piano Bar,201 E Broadway,190.0,,7.5,59
2740,4ad4f28ff964a52042fd20e3,Twilite Club,Cocktail Bar,347 E 200 S,298.0,1.0,6.2,50
2740,5317e057498ed2edc75f44fe,Copper Common,Cocktail Bar,111 E Broadway,334.0,2.0,8.6,119
2740,62e439462b90dc3b9c90e693,Franklin Ave,New American Restaurant,231 S Edison St,338.0,3.0,,
2740,9ec667c2e18a46e934b4c010,Mortar & Pestle,Lounge,152 E 200 S,358.0,,,
2740,65ccf7c6408b41510b8cb2ed,Mortar & Pestle Bar,Cocktail Bar,152 E 200 S,358.0,,,
2740,4afe3197f964a520a72e22e3,Johnny's On Second,Night Club,165 E 200 S,368.0,1.0,6.1,38
2740,532b9ee611d29cb042b0af32,Beer Bar,Beer Bar,74 S Main St,376.0,2.0,8.8,166
2740,5151339aabaca38f4e792edf,Beer Bar,Bar,161 E 200 S,379.0,,,
2740,4bdbc82b63c5c9b6f4ab2968,Bar X,Night Club,155 E 200 S,383.0,2.0,7.6,154
2740,570cf6be498e47144926da89,Stanza Italian Bistro & Wine Bar,Wine Bar,454 E 300 S,423.0,4.0,7.5,24
2740,4bca8f3ffb84c9b65f871d3e,Dick & Dixie's,Sports Bar,479 E 300 S,494.0,1.0,7.7,89
2740,5a1a4494f0b4905fe16d290f,The Patio,Night Club,328 S State St,504.0,2.0,,
2740,4d12ea3ed0fda093f797af57,Graffiti Bar,Bar,342 S State St,505.0,2.0,,
2740,4e7eb2085503747f98d4d19a,Wasted Space,Cocktail Bar,342 S State St,510.0,3.0,5.0,20
2740,58dc51a53731817d5adc7f62,Chakra Lounge,Cocktail Bar,364 S State St,516.0,3.0,,
2740,7712726d91a85ae815f8dc82,Shades Taproom and Grill,Bar,366 S State St,524.0,,,
2740,4b0cbdbef964a520804123e3,Urban Lounge,Night Club,241 S 500 E,541.0,,7.4,68
2740,615567a4e1ee8f493454bc32,Blue Gene's,Bar,239 S 500 E,552.0,3.0,,
2740,5702fab5cd101dfb3d9e3d9d,Good Grammar,Cocktail Bar,69 E Gallivan Ave,561.0,3.0,7.4,17
2740,4ad4f28ef964a5201ffd20e3,Junior's Tavern,Pub,30 E Broadway,595.0,1.0,7.1,34
2740,4ad4f28ff964a5203dfd20e3,Lazy Moon Pub,Night Club,32 E Exchange Pl,620.0,2.0,,
2740,55a0b180498e0dc852fa4820,Twist,Bar,32 E Exchange Pl,635.0,3.0,5.9,27
2740,4aea79adf964a520b3bb21e3,The Green Pig Pub,Sports Bar,31 E 400 S,638.0,2.0,7.7,210
2740,50469060582f7eea7e50bf2a,The Stratton,Dive Bar,49 S 400 E,643.0,1.0,,
2740,5b529687c824ae002c63ee9a,London Belle,Pub,321 S Main St,660.0,1.0,7.0,9
2740,528954aa11d27852674d0669,Whiskey Street,Cocktail Bar,323 S Main St,672.0,2.0,8.6,270
2740,4aef5edff964a520edd721e3,Cheers To You,Dive Bar,315 S Main St,685.0,1.0,7.1,54
2740,51cb98c8498ed6ec740c065e,The Rest,Cocktail Bar,331 S Main St,686.0,3.0,8.5,51
2740,59b5a1d631fd145ab6d42e86,Quarters Arcade Bar,Arcade,5 E 400 S,689.0,2.0,8.5,23
2740,4e0249b81838cb6a1ad0d4b3,Maxwell's East Coast Eatery,Sports Bar,357 S Main St,689.0,2.0,7.4,138
2740,4ad4f28ef964a52017fd20e3,Club Manhattan,Night Club,5 E 400 S,689.0,3.0,,
2740,5b8f24c8e1f228002c6685bb,Alibi Bar & Place,Cocktail Bar,369 S Main St,689.0,2.0,,
2740,4ad79ddff964a520d40c21e3,Keys On Main,Piano Bar,242 S Main St,694.0,2.0,7.1,67
2740,51bd2b08498eecb520c6fed5,Bodega,Cocktail Bar,331 S Main St,695.0,2.0,8.1,51
2740,22bfe04c3fd94d5a8c404ea5,The Ruin,Bar,159 S Main St,724.0,,,
2740,4ad4f28ff964a52043fd20e3,O'shucks Bar & Grill,Pub,22 E 100 S,778.0,1.0,5.3,27
2740,4bc296d6abf49521d3ccc293,The Vault,Hotel Bar,,785.0,3.0,7.6,24
2740,4aef5fccf964a520f1d721e3,BeerHive Pub & Grill,Beer Garden,128 S Main St,815.0,2.0,8.1,255
2740,51476ec1e4b076f4ba17550d,Executive Club,Lounge,555 S Main St,840.0,3.0,,
2740,4b6e46e6f964a520c6b52ce3,Market Street Oyster Bar,Bar,54 W Market St,847.0,3.0,7.8,59
2740,61a9801bf808871f5be38aa9,Laurel Brasserie & Bar,Bar,555 S Main St,847.0,,,
2740,8e2e129e0b7e482c76eebe22,Pulp,Bar,51 S Main St,854.0,2.0,,
2740,1fc31311cc3049c3cc70569b,The Tavernacle Social Club,Bar,50 W Broadway,867.0,,,
2740,4efe40294a4d4b59ca9bdc82,Utah Bar Foundation,Law Office,645 S 200 E,890.0,,,
2740,4d719f2a3815f04d051b8167,Lobby Lounge,Hotel Bar,555 S Main St,901.0,3.0,7.6,23
2740,59b4abe43149b94930d360ec,Gibson Lounge,Cocktail Bar,555 S Main St,901.0,3.0,,
2740,4e46ed9d7d8b91a0659662a5,Wasatch Sports Bar,Hotel Bar,500 S Main St,926.0,3.0,,
7606,,,,,,,,
4595,4bbdfaf3593fef3b52180456,Chili's Grill & Bar,Bar,668 E 400 S,322.0,2.0,6.3,92
4595,615567a4e1ee8f493454bc32,Blue Gene's,Bar,239 S 500 E,498.0,3.0,,
4595,4b0cbdbef964a520804123e3,Urban Lounge,Night Club,241 S 500 E,512.0,,7.4,68
4595,4bca8f3ffb84c9b65f871d3e,Dick & Dixie's,Sports Bar,479 E 300 S,543.0,1.0,7.7,89
4595,4ae3dc93f964a5205e9921e3,Andy's Place,Dive Bar,479 E 300 S,552.0,,,
4595,4ad4f28ef964a52021fd20e3,Desert Edge Brewery at The Pub,Bar,602 S 500 E,622.0,2.0,7.8,118
4595,570cf6be498e47144926da89,Stanza Italian Bistro & Wine Bar,Wine Bar,454 E 300 S,622.0,4.0,7.5,24
4595,4ad4f28ff964a52042fd20e3,Twilite Club,Cocktail Bar,347 E 200 S,905.0,1.0,6.2,50
4595,50469060582f7eea7e50bf2a,The Stratton,Dive Bar,49 S 400 E,914.0,1.0,,
2251,8e2e129e0b7e482c76eebe22,Pulp,Bar,51 S Main St,130.0,2.0,,
2251,4ad4f28ff964a52043fd20e3,O'shucks Bar & Grill,Pub,22 E 100 S,221.0,1.0,5.3,27
2251,5f7b7167bdff7a19a0d5f8da,The Ivy,Bar,55 W 100 S,275.0,2.0,,
2251,4aef5fccf964a520f1d721e3,BeerHive Pub & Grill,Beer Garden,128 S Main St,281.0,2.0,8.1,255
2251,5feebf4a4838d2298b5c17f7,Varley,Cocktail Bar,63 W 100 S,295.0,3.0,,
2251,6100afb8adb6851310320c38,Why Kiki,Cocktail Bar,69 W 100 S,296.0,,,
2251,4f32c9d319836c91c7fababb,Ticket Exchange,Bar,123 S West Temple,345.0,,,
2251,4f32c29f19836c91c7f78aa3,Salt Lake Exotics,Concert Hall,123 S West Temple,345.0,,,
2251,22bfe04c3fd94d5a8c404ea5,The Ruin,Bar,159 S Main St,372.0,,,
2251,4bc296d6abf49521d3ccc293,The Vault,Hotel Bar,,448.0,3.0,7.6,24
2251,5bdbaa99336273002b9e822a,Fat Jack's Tap House,Beer Bar,206 S West Temple,560.0,1.0,,
2251,4d3e2a14a2e4b1f714acf825,The Bar Inside The Radisson,Hotel Bar,215 W South Temple,566.0,3.0,,
2251,4ad79ddff964a520d40c21e3,Keys On Main,Piano Bar,242 S Main St,579.0,2.0,7.1,67
2251,4bdbc82b63c5c9b6f4ab2968,Bar X,Night Club,155 E 200 S,593.0,2.0,7.6,154
2251,5151339aabaca38f4e792edf,Beer Bar,Bar,161 E 200 S,597.0,,,
2251,532b9ee611d29cb042b0af32,Beer Bar,Beer Bar,74 S Main St,600.0,2.0,8.8,166
2251,5702fab5cd101dfb3d9e3d9d,Good Grammar,Cocktail Bar,69 E Gallivan Ave,602.0,3.0,7.4,17
2251,58c8a033d243323eaf8cc6ff,Lake Effect,Cocktail Bar,155 W 200 S,606.0,2.0,8.7,68
2251,4afe3197f964a520a72e22e3,Johnny's On Second,Night Club,165 E 200 S,607.0,1.0,6.1,38
2251,4c75ff01c219224b973da428,Elevate,Night Club,155 W 200 S,623.0,,5.7,30
2251,44dccccbbf924e0fa41ac5e9,The Office SLC Lounge,Night Club,122 W Pierpont Ave,623.0,,,
2251,59f54fff1acf117283df15f8,Avant Groove,Jazz and Blues Venue,122 W Pierpont Ave,623.0,,,
2251,580faff338facf4e2cdf21b1,Patrick's Pub,Beer Bar,163 W 200 S,626.0,2.0,,
2251,9ec667c2e18a46e934b4c010,Mortar & Pestle,Lounge,152 E 200 S,626.0,,,
2251,65ccf7c6408b41510b8cb2ed,Mortar & Pestle Bar,Cocktail Bar,152 E 200 S,626.0,,,
2251,5351fbe2498e464311538ed5,Wine on Nine,Wine Bar,44 W Broadway,629.0,2.0,,
2251,4ad4f290f964a520c8fd20e3,Baci Trattoria,Bar,134 W Pierpont Ave,642.0,2.0,,
2251,4e0b66506284a62b5bc10ae9,Wine Bar At Baci,Wine Bar,140 W Pierpont Ave,663.0,2.0,,
2251,1fc31311cc3049c3cc70569b,The Tavernacle Social Club,Bar,50 W Broadway,676.0,,,
2251,5d858ffab4965100086a4dc9,Golden Axe Throwin,Bar,145 W Pierpont Ave,699.0,2.0,,
2251,9491aaa48474b1837a458475,Trellis,Music Venue,149 W Pierpont Ave,699.0,,,
2251,62e439462b90dc3b9c90e693,Franklin Ave,New American Restaurant,231 S Edison St,700.0,3.0,,
2251,5bd8b097dee7700039b5edc0,Christopher's Prime Tavern & Grill,Dining and Drinking,110 W Broadway,706.0,,,
2251,5bc949fadd8442002c632f26,Sonoma Grill & Wine Bar,Wine Bar,110 W Broadway,712.0,2.0,5.9,11
2251,4ad4f28ef964a5201ffd20e3,Junior's Tavern,Pub,30 E Broadway,717.0,1.0,7.1,34
2251,6412642447271a0f7fba5411,Van Ryder,Rooftop Bar,131 S 300 W,732.0,,,
2251,5b529687c824ae002c63ee9a,London Belle,Pub,321 S Main St,751.0,1.0,7.0,9
2251,4aef5edff964a520edd721e3,Cheers To You,Dive Bar,315 S Main St,753.0,1.0,7.1,54
2251,528954aa11d27852674d0669,Whiskey Street,Cocktail Bar,323 S Main St,772.0,2.0,8.6,270
2251,5063bc89e4b0f8bfa6c9d79d,Zest Kitchen & Bar,Cocktail Bar,275 S 200 W,774.0,2.0,8.3,121
2251,4ae3d9ddf964a520509921e3,Poplar Street Pub,Karaoke Bar,242 S 200 W,778.0,2.0,7.3,144
2251,52cd757b11d2a691812f9417,Paint Nite,Bar,275 S 200 W,780.0,2.0,,
2251,5317e057498ed2edc75f44fe,Copper Common,Cocktail Bar,111 E Broadway,784.0,2.0,8.6,119
2251,51cb98c8498ed6ec740c065e,The Rest,Cocktail Bar,331 S Main St,787.0,3.0,8.5,51
